Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,WRAccN,size,TP,FP,overollSuppP,CoverRedundancyP,DescripRDensity,DescripRDominator,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,2,217,113,104,707,2121,0.039,7018,125164703,0.130493321,0.521973285,1.6,64.3,4.8,1,0.300417016,0.9375,0.2,25.41850649,70.06913734,3.77E-16,1.809921167,0.522872703,10,Infinity,Infinity,0.31843318,0.942493511,0.296313364,0.569026549,0.046153846
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,3,217,113,104,707,2121,0.273,49617,132011827,0.131444711,0.525778844,2,65.6,5.6,0.991150442,0.362346212,0.9,0.2,17.0515873,69.55313787,2.62E-15,1.783544936,0.52668482,10,Infinity,Infinity,0.328110599,0.928758423,0.302304147,0.580530973,0.053846154
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,4,217,113,104,707,2121,0.041,7084,124987441,0.130368027,0.521472106,1.6,63.7,4.3,1,0.345785693,0.8125,0.2,25.45928571,70.35621687,3.66E-16,1.819083508,0.52237066,10,Infinity,Infinity,0.313364055,0.947264684,0.293548387,0.563716814,0.041346154
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,5,217,113,104,707,2121,0.218,39332,123979721,0.130839474,0.523357897,1.9,65,5.3,1,0.375684139,0.789473684,0.3,20.9802381,69.54438058,2.00E-15,1.792820872,0.5242597,10,Infinity,Infinity,0.323963134,0.933588749,0.299539171,0.575221239,0.050961538
,,,,,,,,,,,,2.620204294,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,1,62,40,22,1000,3000,0.662,135210,179424673,0.095577523,0.382310094,1.5,18.7,1.1,1,0.386631016,0.866666667,0.2,12.725,11.8061482,9.20E-04,1.483362252,0.4175,10,Infinity,Infinity,0.319354839,0.957007904,0.301612903,0.4675,0.05
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,2,62,40,22,1000,3000,0.398,132250,125164703,0.1,0.4,1.8,18.2,0.4,0.95,0.361538462,0.888888889,0.2,15.06666667,13.03890605,5.07E-04,1.519593301,0.436818182,10,Infinity,Infinity,0.3,0.980382775,0.293548387,0.455,0.018181818
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,3,62,40,22,1000,3000,0.325,129236,132011827,0.095733611,0.382934443,1.5,18,0.7,0.975,0.366666667,0.866666667,0.2,14.16666667,12.13715917,7.98E-04,1.507397661,0.418181818,10,Infinity,Infinity,0.301612903,0.97251462,0.290322581,0.45,0.031818182
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,4,62,40,22,1000,3000,0.393,147239,124987441,0.100156087,0.40062435,1.6,17.5,0,1,0.395714286,0.875,0.2,17.5,13.47586601,3.38E-04,1.55,0.4375,10,Infinity,Infinity,0.282258065,1,0.282258065,0.4375,0
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,5,62,40,22,1000,3000,0.363,141252,123979721,0.09817898,0.392715921,1.6,17.7,0.3,0.975,0.396327684,0.875,0.2,15.46666667,12.82102826,5.33E-04,1.527751196,0.428863636,10,Infinity,Infinity,0.290322581,0.985645933,0.285483871,0.4425,0.013636364
,,,,,,,,,,,,1.958584807,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,1,127,59,68,11142,33426,6.5,969458,179424673,0.112722425,0.450889702,1.1,29.6,3.3,0.983050847,0.40929913,1,0.1,7.936666667,34.09820676,2.86E-08,1.942374173,0.453165503,10,13.5759887,26.46546679,0.259055118,0.902362805,0.233070866,0.501694915,0.048529412
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,2,127,59,68,11142,33426,5.954,1036313,125164703,0.113199826,0.452799306,1.2,29.8,3.4,1,0.328062791,0.916666667,0.2,7.93,34.23741929,2.66E-08,1.940137145,0.455084746,10,13.56478343,26.50660464,0.261417323,0.901323555,0.234645669,0.505084746,0.05
