Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,WRAccN,size,TP,FP,overollSuppP,CoverRedundancyP,DescripRDensity,DescripRDominator,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDPHD1-k10-foWRAccN,chin-clean50-pn-quartil50,10,118,75,43,11108,33324,0.014,3175,107980007,0.101551278,0.406205113,1.9,35.5,1.5,0.986666667,0.34741784,0.736842105,0.3,20.14333333,25.04887919,1.94E-06,1.518253706,0.438449612,10,Infinity,Infinity,0.313559322,0.964991762,0.300847458,0.473333333,0.034883721
,,,,,,,,,,,,4.087934502,,,,,,,,,,,,,,,,,,,,
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,1,217,113,104,707,2121,0.715,102282,179424673,0.131905541,0.527622162,1.9,65.7,5.5,1,0.345361727,0.842105263,0.2,13.63630952,69.95467599,4.11E-16,1.786164729,0.528531314,10,17.04079225,38.6407026,0.328110599,0.930122647,0.302764977,0.581415929,0.052884615
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,2,217,113,104,707,2121,0.042,7018,125164703,0.130493321,0.521973285,1.6,64.3,4.8,1,0.300417016,0.9375,0.2,25.41850649,70.06913734,3.77E-16,1.809921167,0.522872703,10,Infinity,Infinity,0.31843318,0.942493511,0.296313364,0.569026549,0.046153846
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,3,217,113,104,707,2121,0.306,49617,132011827,0.131444711,0.525778844,2,65.6,5.6,0.991150442,0.362346212,0.9,0.2,17.0515873,69.55313787,2.62E-15,1.783544936,0.52668482,10,Infinity,Infinity,0.328110599,0.928758423,0.302304147,0.580530973,0.053846154
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,4,217,113,104,707,2121,0.043,7084,124987441,0.130368027,0.521472106,1.6,63.7,4.3,1,0.345785693,0.8125,0.2,25.45928571,70.35621687,3.66E-16,1.819083508,0.52237066,10,Infinity,Infinity,0.313364055,0.947264684,0.293548387,0.563716814,0.041346154
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,5,217,113,104,707,2121,0.236,39332,123979721,0.130839474,0.523357897,1.9,65,5.3,1,0.375684139,0.789473684,0.3,20.9802381,69.54438058,2.00E-15,1.792820872,0.5242597,10,Infinity,Infinity,0.323963134,0.933588749,0.299539171,0.575221239,0.050961538
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,6,217,113,104,707,2121,0.209,36049,119777719,0.130108943,0.520435771,1.7,63.8,4.5,1,0.330096818,0.882352941,0.2,29.33492063,70.0828588,2.44E-15,1.815665143,0.521332539,10,Infinity,Infinity,0.314746544,0.945484614,0.294009217,0.56460177,0.043269231
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,7,217,113,104,707,2121,0.2,33902,117705823,0.130108943,0.520435771,1.7,63.8,4.5,1,0.330096818,0.882352941,0.2,29.33492063,70.0828588,2.44E-15,1.815665143,0.521332539,10,Infinity,Infinity,0.314746544,0.945484614,0.294009217,0.56460177,0.043269231
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,8,217,113,104,707,2121,0.229,34069,112131119,0.130108943,0.520435771,1.7,63.8,4.5,1,0.330096818,0.882352941,0.2,29.33492063,70.0828588,2.44E-15,1.815665143,0.521332539,10,Infinity,Infinity,0.314746544,0.945484614,0.294009217,0.56460177,0.043269231
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,9,217,113,104,707,2121,0.034,4728,108626351,0.129389029,0.517556117,1.6,63.8,4.8,1,0.320498238,0.9375,0.2,24.75992063,69.07331996,2.45E-15,1.806663484,0.518447924,10,Infinity,Infinity,0.316129032,0.940797114,0.294009217,0.56460177,0.046153846
SSDPHD1-k10-foWRAccN,christensen-clean50-pn-quartil50,10,217,113,104,707,2121,0.03,4264,107980007,0.129389029,0.517556117,1.6,63.8,4.8,1,0.320498238,0.9375,0.2,24.75992063,69.07331996,2.45E-15,1.806663484,0.518447924,10,Infinity,Infinity,0.316129032,0.940797114,0.294009217,0.56460177,0.046153846
,,,,,,,,,,,,5.21662384,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,1,62,40,22,1000,3000,0.614,135210,179424673,0.095577523,0.382310094,1.5,18.7,1.1,1,0.386631016,0.866666667,0.2,12.725,11.8061482,9.20E-04,1.483362252,0.4175,10,Infinity,Infinity,0.319354839,0.957007904,0.301612903,0.4675,0.05
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,2,62,40,22,1000,3000,0.415,132250,125164703,0.1,0.4,1.8,18.2,0.4,0.95,0.361538462,0.888888889,0.2,15.06666667,13.03890605,5.07E-04,1.519593301,0.436818182,10,Infinity,Infinity,0.3,0.980382775,0.293548387,0.455,0.018181818
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,3,62,40,22,1000,3000,0.347,129236,132011827,0.095733611,0.382934443,1.5,18,0.7,0.975,0.366666667,0.866666667,0.2,14.16666667,12.13715917,7.98E-04,1.507397661,0.418181818,10,Infinity,Infinity,0.301612903,0.97251462,0.290322581,0.45,0.031818182
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,4,62,40,22,1000,3000,0.382,147239,124987441,0.100156087,0.40062435,1.6,17.5,0,1,0.395714286,0.875,0.2,17.5,13.47586601,3.38E-04,1.55,0.4375,10,Infinity,Infinity,0.282258065,1,0.282258065,0.4375,0
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,5,62,40,22,1000,3000,0.416,141252,123979721,0.09817898,0.392715921,1.6,17.7,0.3,0.975,0.396327684,0.875,0.2,15.46666667,12.82102826,5.33E-04,1.527751196,0.428863636,10,Infinity,Infinity,0.290322581,0.985645933,0.285483871,0.4425,0.013636364
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,6,62,40,22,1000,3000,0.372,144237,119777719,0.099531738,0.398126951,1.5,18.3,0.5,1,0.394262295,0.866666667,0.2,16.21666667,13.08667314,5.76E-04,1.524166667,0.434772727,10,Infinity,Infinity,0.303225806,0.983333333,0.29516129,0.4575,0.022727273
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,7,62,40,22,1000,3000,0.351,141194,117705823,0.097762747,0.391050989,1.4,18.9,1,1,0.375661376,0.857142857,0.2,14.73333333,12.48856723,8.53E-04,1.498333333,0.427045455,10,Infinity,Infinity,0.320967742,0.966666667,0.30483871,0.4725,0.045454545
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,8,62,40,22,1000,3000,0.313,144206,112131119,0.099531738,0.398126951,1.6,18.3,0.5,0.975,0.387978142,0.875,0.2,14.725,12.91729177,4.82E-04,1.51620749,0.434772727,10,Infinity,Infinity,0.303225806,0.978198381,0.29516129,0.4575,0.022727273
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,9,62,40,22,1000,3000,0.336,144204,108626351,0.095629553,0.38251821,1.5,17.8,0.6,0.975,0.369662921,0.933333333,0.2,14.86666667,12.23032969,7.61E-04,1.515555556,0.417727273,10,Infinity,Infinity,0.296774194,0.977777778,0.287096774,0.445,0.027272727
