Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,WRAccN,size,TP,FP,overollSuppP,CoverRedundancyP,DescripRDensity,DescripRDominator,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,4,62,40,22,1000,3000,0.338,120214,124987441,0.082986472,0.33194589,1.7,14.5,0,0.975,0.4,0.882352941,0.2,14.5,10.44600454,0.001540109,1.55,0.3625,10,Infinity,Infinity,0.233870968,1,0.233870968,0.3625,0
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,5,62,40,22,1000,3000,0.428,123191,123979721,0.089854318,0.359417274,1.6,15.7,0,0.95,0.331528662,0.875,0.2,15.7,11.65800479,0.001096781,1.55,0.3925,10,Infinity,Infinity,0.253225806,1,0.253225806,0.3925,0
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,6,62,40,22,1000,3000,0.509,162272,119777719,0.090426639,0.361706556,1.7,15.8,0,1,0.343670886,0.823529412,0.3,15.8,11.73999461,9.33E-04,1.55,0.395,10,Infinity,Infinity,0.25483871,1,0.25483871,0.395,0
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,7,62,40,22,1000,3000,0.359,129293,117705823,0.0921436,0.368574402,1.6,16.1,0,1,0.454037267,0.875,0.2,16.1,12.01177877,7.11E-04,1.55,0.4025,10,Infinity,Infinity,0.259677419,1,0.259677419,0.4025,0
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,8,62,40,22,1000,3000,0.444,156233,112131119,0.090426639,0.361706556,1.6,15.8,0,0.975,0.432911392,0.8125,0.3,15.8,11.73999461,9.33E-04,1.55,0.395,10,Infinity,Infinity,0.25483871,1,0.25483871,0.395,0
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,9,62,40,22,1000,3000,0.449,147220,108626351,0.088709677,0.35483871,1.8,15.5,0,0.95,0.393548387,0.777777778,0.3,15.5,11.41933739,9.80E-04,1.55,0.3875,10,Infinity,Infinity,0.25,1,0.25,0.3875,0
SSDPmais-k10-foQg,alon-clean50-pn-quartil50,10,62,40,22,1000,3000,0.445,141175,107980007,0.090426639,0.361706556,1.6,15.8,0,0.975,0.369620253,0.8125,0.2,15.8,11.73999461,9.33E-04,1.55,0.395,10,Infinity,Infinity,0.25483871,1,0.25483871,0.395,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,1,127,59,68,11142,33426,12.018,1972692,179424673,0.098232996,0.392931986,2,23.3,0,0.830508475,0.641449043,1,0.1,23.3,32.93491002,2.34E-08,2.152542373,0.394915254,10,Infinity,Infinity,0.183464567,1,0.183464567,0.394915254,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,2,127,59,68,11142,33426,7.82,1370905,125164703,0.099076198,0.396304793,2,23.5,0,0.847457627,0.609159755,0.9,0.2,23.5,33.26224238,1.36E-08,2.152542373,0.398305085,10,Infinity,Infinity,0.18503937,1,0.18503937,0.398305085,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,3,127,59,68,11142,33426,9.607,1705182,132011827,0.098654597,0.394618389,2,23.4,0,0.813559322,0.624655947,0.9,0.2,23.4,33.09201018,1.54E-08,2.152542373,0.396610169,10,Infinity,Infinity,0.184251969,1,0.184251969,0.396610169,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,4,127,59,68,11142,33426,9.107,1671779,124987441,0.099497799,0.397991196,2,23.6,0,0.830508475,0.601694915,1,0.1,23.6,33.43247457,1.18E-08,2.152542373,0.4,10,Infinity,Infinity,0.185826772,1,0.185826772,0.4,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,5,127,59,68,11142,33426,9.279,1805489,123979721,0.096124992,0.384499969,2,22.8,0,0.830508475,0.617008623,0.95,0.2,22.8,32.08015923,3.46E-08,2.152542373,0.386440678,10,Infinity,Infinity,0.179527559,1,0.179527559,0.386440678,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,6,127,59,68,11142,33426,8.781,1538054,119777719,0.099497799,0.397991196,2,23.6,0,0.881355932,0.559322034,0.95,0.2,23.6,33.42916909,1.08E-08,2.152542373,0.4,10,Infinity,Infinity,0.185826772,1,0.185826772,0.4,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,7,127,59,68,11142,33426,10.923,1939085,117705823,0.097811396,0.391245582,2,23.2,0,0.86440678,0.564143776,1,0.1,23.2,32.75816041,2.18E-08,2.152542373,0.393220339,10,Infinity,Infinity,0.182677165,1,0.182677165,0.393220339,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,8,127,59,68,11142,33426,7.358,1270782,112131119,0.098654597,0.394618389,2,23.4,0,0.847457627,0.590467913,0.95,0.2,23.4,33.0887047,1.43E-08,2.152542373,0.396610169,10,Infinity,Infinity,0.184251969,1,0.184251969,0.396610169,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,9,127,59,68,11142,33426,8.881,1571443,108626351,0.100341001,0.401364003,2,23.8,0,0.813559322,0.579689503,0.9,0.2,23.8,33.77954993,1.03E-08,2.152542373,0.403389831,10,Infinity,Infinity,0.187401575,1,0.187401575,0.403389831,0
SSDPmais-k10-foQg,burczynski-clean50-pn-quartil50,10,127,59,68,11142,33426,10.787,1872311,107980007,0.097811396,0.391245582,2,23.2,0,0.813559322,0.605493863,0.95,0.2,23.2,32.75145223,2.03E-08,2.152542373,0.393220339,10,Infinity,Infinity,0.182677165,1,0.182677165,0.393220339,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,1,118,75,43,11108,33324,11.59,2099597,179424673,0.100366274,0.401465096,1.8,32.5,0,0.893333333,0.492307692,0.666666667,0.4,32.5,25.7526538,5.88E-07,1.573333333,0.433333333,10,Infinity,Infinity,0.275423729,1,0.275423729,0.433333333,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,2,118,75,43,11108,33324,11.302,1966287,125164703,0.101292732,0.405170928,2,32.8,0,0.773333333,0.56601626,0.6,0.8,32.8,26.06529569,4.09E-07,1.573333333,0.437333333,10,Infinity,Infinity,0.277966102,1,0.277966102,0.437333333,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,3,118,75,43,11108,33324,13.928,2532833,132011827,0.102836828,0.411347314,2,33.3,0,0.773333333,0.552312312,0.6,0.6,33.3,26.61951166,3.07E-07,1.573333333,0.444,10,Infinity,Infinity,0.28220339,1,0.28220339,0.444,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,4,118,75,43,11108,33324,9.862,1899614,124987441,0.099439816,0.397759265,1.8,32.2,0,0.893333333,0.474451346,0.666666667,0.6,32.2,25.43553823,6.97E-07,1.573333333,0.429333333,10,Infinity,Infinity,0.272881356,1,0.272881356,0.429333333,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,5,118,75,43,11108,33324,12.412,2432854,123979721,0.102528009,0.410112037,2,33.2,0,0.773333333,0.586586345,0.6,0.8,33.2,26.51281434,3.46E-07,1.573333333,0.442666667,10,Infinity,Infinity,0.281355932,1,0.281355932,0.442666667,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,6,118,75,43,11108,33324,11.736,2332891,119777719,0.102528009,0.410112037,2,33.2,0,0.76,0.590040161,0.55,0.8,33.2,26.50221672,3.11E-07,1.573333333,0.442666667,10,Infinity,Infinity,0.281355932,1,0.281355932,0.442666667,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,7,118,75,43,11108,33324,12.551,2199651,117705823,0.101601551,0.406406205,2,32.9,0,0.773333333,0.560162107,0.65,0.4,32.9,26.18259063,4.04E-07,1.573333333,0.438666667,10,Infinity,Infinity,0.278813559,1,0.278813559,0.438666667,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,8,118,75,43,11108,33324,11.209,1966303,112131119,0.101292732,0.405170928,2,32.8,0,0.773333333,0.562195122,0.65,0.7,32.8,26.07849349,4.53E-07,1.573333333,0.437333333,10,Infinity,Infinity,0.277966102,1,0.277966102,0.437333333,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,9,118,75,43,11108,33324,10.493,1799706,108626351,0.100366274,0.401465096,1.8,32.5,0,0.893333333,0.455384615,0.722222222,0.5,32.5,25.76325142,6.23E-07,1.573333333,0.433333333,10,Infinity,Infinity,0.275423729,1,0.275423729,0.433333333,0
SSDPmais-k10-foQg,chin-clean50-pn-quartil50,10,118,75,43,11108,33324,10.808,2066263,107980007,0.099130997,0.396523987,1.8,32.1,0,0.893333333,0.475015576,0.666666667,0.7,32.1,25.32075382,7.17E-07,1.573333333,0.428,10,Infinity,Infinity,0.272033898,1,0.272033898,0.428,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,1,217,113,104,707,2121,0.637,89269,179424673,0.11815923,0.472636922,1.5,53.5,0,1,0.325200562,0.933333333,0.2,53.5,65.53353209,9.78E-14,1.920353982,0.473451327,10,Infinity,Infinity,0.246543779,1,0.246543779,0.473451327,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,2,217,113,104,707,2121,0.537,82977,125164703,0.118380089,0.473520355,1.5,53.6,0,1,0.368115176,1,0.1,53.6,65.81428705,2.63E-13,1.920353982,0.474336283,10,Infinity,Infinity,0.247004608,1,0.247004608,0.474336283,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,3,217,113,104,707,2121,0.573,82937,132011827,0.117054939,0.468219754,1.6,53,0,1,0.329069962,0.875,0.2,53,64.70252755,9.79E-14,1.920353982,0.469026549,10,Infinity,Infinity,0.244239631,1,0.244239631,0.469026549,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,4,217,113,104,707,2121,0.513,82920,124987441,0.115950647,0.463802587,1.4,52.5,0,0.991150442,0.369557522,0.928571429,0.2,52.5,64.0934705,3.65E-13,1.920353982,0.46460177,10,Infinity,Infinity,0.241935484,1,0.241935484,0.46460177,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,5,217,113,104,707,2121,0.526,82912,123979721,0.116392363,0.465569454,1.5,52.7,0,1,0.33342849,0.866666667,0.2,52.7,64.22780999,9.88E-14,1.920353982,0.466371681,10,Infinity,Infinity,0.242857143,1,0.242857143,0.466371681,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,6,217,113,104,707,2121,0.551,82892,119777719,0.113742063,0.454968252,1.5,51.5,0,1,0.302946989,0.933333333,0.2,51.5,62.35856395,2.01E-13,1.920353982,0.455752212,10,Infinity,Infinity,0.237327189,1,0.237327189,0.455752212,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,7,217,113,104,707,2121,0.532,82916,117705823,0.113962921,0.455851685,1.6,51.6,0,0.991150442,0.379399053,0.9375,0.2,51.6,62.48171287,1.39E-13,1.920353982,0.456637168,10,Infinity,Infinity,0.237788018,1,0.237788018,0.456637168,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,8,217,113,104,707,2121,0.537,87128,112131119,0.115288072,0.461152286,1.5,52.2,0,0.973451327,0.387244431,0.933333333,0.2,52.2,63.42216863,1.03E-13,1.920353982,0.461946903,10,Infinity,Infinity,0.240552995,1,0.240552995,0.461946903,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,9,217,113,104,707,2121,0.515,85045,108626351,0.112416913,0.449667651,1.6,50.9,0,0.982300885,0.362501521,0.875,0.3,50.9,61.4516951,4.81E-13,1.920353982,0.450442478,10,Infinity,Infinity,0.234562212,1,0.234562212,0.450442478,0
SSDPmais-k10-foQg,christensen-clean50-pn-quartil50,10,217,113,104,707,2121,0.654,91397,107980007,0.11550893,0.46203572,1.4,52.3,0,1,0.343897528,1,0.1,52.3,63.73267672,3.65E-13,1.920353982,0.462831858,10,Infinity,Infinity,0.241013825,1,0.241013825,0.462831858,0
,,,,,,,,,,,,,,,,,,,,523.8,,,,,,,,,,,,
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,1,10000,2483,7517,114,3705,96.194,422946,179424673,0.002598399,0.010393596,4.3,34.6,0.1,0.068868304,1.862263391,0.372093023,0.6,32.05,104.6324441,0,4.019641253,0.013921453,10,Infinity,Infinity,0.00347,0.998076923,0.00346,0.013934756,1.33E-05
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,2,10000,2483,7517,114,3705,76.482,311568,125164703,0.002014556,0.008058224,3.3,26.8,0,0.04389851,1.91220298,0.363636364,0.6,26.8,81.35911003,1.11E-17,4.027386226,0.010793395,10,Infinity,Infinity,0.00268,1,0.00268,0.010793395,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,3,10000,2483,7517,114,3705,102.543,500807,132011827,0.002209998,0.008839992,4,29.4,0,0.045509464,1.908981071,0.3,0.7,29.4,89.27402997,0,4.027386226,0.011840516,10,Infinity,Infinity,0.00294,1,0.00294,0.011840516,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,4,10000,2483,7517,114,3705,44.784,233762,124987441,0.002172413,0.008689652,3.5,28.9,0,0.047120419,1.905759162,0.371428571,0.8,28.9,87.75252833,0,4.027386226,0.011639146,10,Infinity,Infinity,0.00289,1,0.00289,0.011639146,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,5,10000,2483,7517,114,3705,97.099,463618,123979721,0.002390406,0.009561624,3.7,31.8,0,0.05275876,1.894482481,0.378378378,0.6,31.8,96.58428586,0,4.027386226,0.012807088,10,Infinity,Infinity,0.00318,1,0.00318,0.012807088,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,6,10000,2483,7517,114,3705,45.393,218956,119777719,0.001623672,0.006494688,2.9,21.6,0,0.034635522,1.930728957,0.379310345,0.8,21.6,65.534447,7.90E-15,4.027386226,0.008699154,10,Infinity,Infinity,0.00216,1,0.00216,0.008699154,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,7,10000,2483,7517,114,3705,149.218,619403,117705823,0.002570814,0.010283256,4.5,34.2,0,0.050342328,1.899315344,0.333333333,0.9,34.2,103.9009613,0,4.027386226,0.013773661,10,Infinity,Infinity,0.00342,1,0.00342,0.013773661,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,8,10000,2483,7517,114,3705,75.829,363603,112131119,0.002022073,0.008088292,3.9,26.9,0,0.053966975,1.892066049,0.333333333,0.6,26.9,81.66315327,0,4.027386226,0.010833669,10,Infinity,Infinity,0.00269,1,0.00269,0.010833669,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,9,10000,2483,7517,114,3705,60.104,296902,108626351,0.002240066,0.008960264,3.7,29.8,0,0.047120419,1.905759162,0.378378378,0.7,29.8,90.48922747,0,4.027386226,0.012001611,10,Infinity,Infinity,0.00298,1,0.00298,0.012001611,0
SSDPmais-k10-foQg,ENEM2014-1NOTA-10K,10,10000,2483,7517,114,3705,64.822,337654,107980007,0.001916835,0.00766734,3.3,25.5,0,0.04671768,1.90656464,0.424242424,0.6,25.5,77.39694347,2.22E-17,4.027386226,0.010269835,10,Infinity,Infinity,0.00255,1,0.00255,0.010269835,0
,,,,,,,,,,,,,,,,,,,,286.95,,,,,,,,,,,,
SSDPmais-k10-foQg,evasao,1,118755,18528,100227,177,374,290.366,49860,179424673,4.34E-05,1.73E-04,6,6.1,0,9.18E-04,1.99816494,0.4,1,6.1,32.99973295,1.21E-07,6.409488342,3.29E-04,10,Infinity,Infinity,5.14E-05,1,5.14E-05,3.29E-04,0
SSDPmais-k10-foQg,evasao,2,118755,18528,100227,177,374,214.377,42100,125164703,1.99E-04,7.94E-04,4.8,29.2,6.8,0.01003886,1.97992228,0.541666667,0.5,5.097422157,118.8010583,1.36E-09,5.475142631,0.001508147,10,Infinity,Infinity,3.03E-04,0.854224602,2.46E-04,0.001575993,6.78E-05
SSDPmais-k10-foQg,evasao,3,118755,18528,100227,177,374,265.23,45757,132011827,1.27E-04,5.08E-04,4.3,18.2,1.7,0.00501943,1.98996114,0.372093023,0.7,7.660714286,87.29572308,1.22E-09,6.026301659,9.65E-04,10,Infinity,Infinity,1.68E-04,0.940215714,1.53E-04,9.82E-04,1.70E-05
SSDPmais-k10-foQg,evasao,4,118755,18528,100227,177,374,167.348,31530,124987441,1.41E-04,5.62E-04,3.4,20.5,3.9,0.007502159,1.984995682,0.617647059,0.6,4.881111111,87.97874211,5.94E-06,5.759896126,0.001067522,10,Infinity,Infinity,2.05E-04,0.898651471,1.73E-04,0.001106434,3.89E-05
SSDPmais-k10-foQg,evasao,5,118755,18528,100227,177,374,176.606,30297,123979721,4.45E-05,1.78E-04,3.5,6.5,1.3,0.002482729,1.995034542,0.514285714,0.8,3.7,28.30551811,1.24E-05,5.955837111,3.38E-04,10,Infinity,Infinity,6.57E-05,0.929221927,5.47E-05,3.51E-04,1.30E-05
SSDPmais-k10-foQg,evasao,6,118755,18528,100227,177,374,187.4,37054,119777719,7.44E-05,2.98E-04,4.5,10.8,1.8,0.004263817,1.991472366,0.511111111,0.8,3.738095238,47.46568352,1.02E-04,5.901385741,5.65E-04,10,Infinity,Infinity,1.06E-04,0.920726496,9.09E-05,5.83E-04,1.80E-05
SSDPmais-k10-foQg,evasao,7,118755,18528,100227,177,374,210.604,36111,117705823,8.91E-05,3.57E-04,4.4,12.8,1.4,0.005829016,1.988341969,0.704545455,0.4,5.26,60.26078584,6.81E-07,6.03904905,6.77E-04,10,Infinity,Infinity,1.20E-04,0.942204545,1.08E-04,6.91E-04,1.40E-05
SSDPmais-k10-foQg,evasao,8,118755,18528,100227,177,374,158.202,29047,112131119,1.59E-04,6.35E-04,4,23.2,4.7,0.007448187,1.985103627,0.6,0.6,4.590531401,97.97476556,1.06E-04,5.694438738,0.001205265,10,Infinity,Infinity,2.35E-04,0.888438895,1.95E-04,0.001252159,4.69E-05
SSDPmais-k10-foQg,evasao,9,118755,18528,100227,177,374,324.751,56969,108626351,1.57E-04,6.28E-04,5.5,22.6,2.8,0.005882988,1.988234024,0.581818182,0.8,7.063095238,104.4722465,3.30E-07,5.958682468,0.001191839,10,Infinity,Infinity,2.14E-04,0.929665856,1.90E-04,0.001219775,2.79E-05
SSDPmais-k10-foQg,evasao,10,118755,18528,100227,177,374,298.553,53021,107980007,1.65E-04,6.61E-04,5.7,24.1,4.6,0.006044905,1.98791019,0.526315789,0.6,5.49979243,103.0868015,5.61E-06,5.657026597,0.001254838,10,Infinity,Infinity,2.42E-04,0.882601901,2.03E-04,0.001300734,4.59E-05
,,,,,,,,,,,,,,,,,,,,53.59076186,,,,,,,,,,,,
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,1,181,150,31,6267,18801,4.861,695833,179424673,0.069454534,0.277818137,1.6,73.4,0,0.993333333,0.324141689,0.9375,0.2,73.4,26.51695884,6.03E-06,1.206666667,0.489333333,10,Infinity,Infinity,0.405524862,1,0.405524862,0.489333333,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,2,181,150,31,6267,18801,5.02,733418,125164703,0.06935991,0.277439639,1.6,73.3,0,0.993333333,0.337953615,0.9375,0.2,73.3,26.47032932,6.39E-06,1.206666667,0.488666667,10,Infinity,Infinity,0.404972376,1,0.404972376,0.488666667,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,3,181,150,31,6267,18801,5.317,827414,132011827,0.069643784,0.278575135,1.6,73.6,0,0.986666667,0.312318841,0.9375,0.2,73.6,26.61421671,5.63E-06,1.206666667,0.490666667,10,Infinity,Infinity,0.406629834,1,0.406629834,0.490666667,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,4,181,150,31,6267,18801,4.772,676993,124987441,0.069549159,0.278196636,1.6,73.5,0,1,0.350204082,0.9375,0.2,73.5,26.56437205,5.75E-06,1.206666667,0.49,10,Infinity,Infinity,0.406077348,1,0.406077348,0.49,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,5,181,150,31,6267,18801,4.751,714618,123979721,0.069549159,0.278196636,1.6,73.5,0,1,0.292244898,1,0.1,73.5,26.56437205,5.75E-06,1.206666667,0.49,10,Infinity,Infinity,0.406077348,1,0.406077348,0.49,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,6,181,150,31,6267,18801,5.474,808630,119777719,0.069549159,0.278196636,1.6,73.5,0,0.993333333,0.303945578,1,0.1,73.5,26.56758719,5.99E-06,1.206666667,0.49,10,Infinity,Infinity,0.406077348,1,0.406077348,0.49,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,7,181,150,31,6267,18801,5.863,827462,117705823,0.06917066,0.276682641,1.6,73.1,0,0.993333333,0.307870497,1,0.1,73.1,26.38181424,7.54E-06,1.206666667,0.487333333,10,Infinity,Infinity,0.403867403,1,0.403867403,0.487333333,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,8,181,150,31,6267,18801,6.076,808597,112131119,0.069738408,0.278953634,1.6,73.7,0,0.993333333,0.333007689,0.875,0.2,73.7,26.66162992,5.35E-06,1.206666667,0.491333333,10,Infinity,Infinity,0.40718232,1,0.40718232,0.491333333,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,9,181,150,31,6267,18801,6.016,733455,108626351,0.069833033,0.279332133,1.6,73.8,0,0.993333333,0.343414634,1,0.1,73.8,26.70904313,5.06E-06,1.206666667,0.492,10,Infinity,Infinity,0.407734807,1,0.407734807,0.492,0
SSDPmais-k10-foQg,gordon-clean50-pn-quartil50,10,181,150,31,6267,18801,5.877,733380,107980007,0.069643784,0.278575135,1.6,73.6,0,0.986666667,0.341195652,0.9375,0.2,73.6,26.61258888,5.52E-06,1.206666667,0.490666667,10,Infinity,Infinity,0.406629834,1,0.406629834,0.490666667,0
,,,,,,,,,,,,,,,,,,,,735,,,,,,,,,,,,
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,1,372,68,304,7794,15588,7.177,374311,179424673,0.012521679,0.050086715,1.5,5.7,0,0.617647059,0.764705882,1,0.1,5.7,25.88404845,8.65E-07,5.470588235,0.083823529,10,Infinity,Infinity,0.015322581,1,0.015322581,0.083823529,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,2,372,68,304,7794,15588,11.067,561449,125164703,0.013180715,0.052722858,1.3,6,0,0.602941176,0.794117647,1,0.1,6,27.27337507,6.71E-07,5.470588235,0.088235294,10,Infinity,Infinity,0.016129032,1,0.016129032,0.088235294,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,3,372,68,304,7794,15588,9.383,467926,132011827,0.013180715,0.052722858,1.3,6,0,0.632352941,0.735294118,1,0.1,6,27.27337507,6.71E-07,5.470588235,0.088235294,10,Infinity,Infinity,0.016129032,1,0.016129032,0.088235294,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,4,372,68,304,7794,15588,9.112,499118,124987441,0.01383975,0.055359001,1.6,6.3,0,0.602941176,0.794117647,1,0.1,6.3,28.65256522,1.29E-07,5.470588235,0.092647059,10,Infinity,Infinity,0.016935484,1,0.016935484,0.092647059,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,5,372,68,304,7794,15588,13.907,779775,123979721,0.015597179,0.062388715,1.6,7.1,0,0.647058824,0.736951118,0.9375,0.2,7.1,32.42428262,3.00E-07,5.470588235,0.104411765,10,Infinity,Infinity,0.019086022,1,0.019086022,0.104411765,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,6,372,68,304,7794,15588,17.475,904402,119777719,0.014279107,0.05711643,1.5,6.5,0,0.602941176,0.794117647,0.933333333,0.2,6.5,29.59149191,3.02E-07,5.470588235,0.095588235,10,Infinity,Infinity,0.017473118,1,0.017473118,0.095588235,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,7,372,68,304,7794,15588,11.294,608190,117705823,0.013180715,0.052722858,1.3,6,0,0.617647059,0.764705882,1,0.1,6,27.27337507,6.71E-07,5.470588235,0.088235294,10,Infinity,Infinity,0.016129032,1,0.016129032,0.088235294,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,8,372,68,304,7794,15588,16.757,951256,112131119,0.014279107,0.05711643,1.4,6.5,0,0.617647059,0.764705882,1,0.1,6.5,29.59401563,4.62E-07,5.470588235,0.095588235,10,Infinity,Infinity,0.017473118,1,0.017473118,0.095588235,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,9,372,68,304,7794,15588,9.505,530285,108626351,0.015157822,0.060631287,1.6,6.9,0,0.558823529,0.888320546,1,0.1,6.9,31.48535592,1.28E-07,5.470588235,0.101470588,10,Infinity,Infinity,0.018548387,1,0.018548387,0.101470588,0
SSDPmais-k10-foQg,matrixBinaria-Global-1000-p,10,372,68,304,7794,15588,8.696,452254,107980007,0.012741357,0.05096543,1.3,5.8,0,0.602941176,0.794117647,1,0.1,5.8,26.34462667,6.89E-07,5.470588235,0.085294118,10,Infinity,Infinity,0.015591398,1,0.015591398,0.085294118,0
,,,,,,,,,,,,,,,,,,,,62.8,,,,,,,,,,,,
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,1,34704,2800,31904,112,436,44.491,34418,179424673,1.30E-04,5.18E-04,3.7,4.9,0.1,0.008214286,1.983571429,0.486486486,0.5,4.45,54.63591119,7.34E-12,12.27034286,0.001746866,10,Infinity,Infinity,1.44E-04,0.99,1.41E-04,0.00175,3.13E-06
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,2,34704,2800,31904,112,436,39.698,30526,125164703,1.19E-04,4.77E-04,2.9,4.5,0,0.01,1.98,0.620689655,0.6,4.5,51.28121441,1.03E-11,12.39428571,0.001607143,10,Infinity,Infinity,1.30E-04,1,1.30E-04,0.001607143,0
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,3,34704,2800,31904,112,436,45.317,34723,132011827,9.54E-05,3.81E-04,3.4,3.6,0,0.009642857,1.980714286,0.647058824,0.5,3.6,41.02382865,2.51E-09,12.39428571,0.001285714,10,Infinity,Infinity,1.04E-04,1,1.04E-04,0.001285714,0
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,4,34704,2800,31904,112,436,46.39,36098,124987441,1.01E-04,4.03E-04,2.9,3.8,0,0.01,1.98,0.793103448,0.4,3.8,43.30314552,1.51E-09,12.39428571,0.001357143,10,Infinity,Infinity,1.09E-04,1,1.09E-04,0.001357143,0
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,5,34704,2800,31904,112,436,47.196,38235,123979721,9.54E-05,3.81E-04,2.9,3.6,0,0.01,1.98,0.689655172,0.4,3.6,41.02382865,2.51E-09,12.39428571,0.001285714,10,Infinity,Infinity,1.04E-04,1,1.04E-04,0.001285714,0
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,6,34704,2800,31904,112,436,77.063,57760,119777719,1.32E-04,5.30E-04,4.6,5,0,0.009285714,1.981428571,0.52173913,0.6,5,56.98062341,5.08E-10,12.39428571,0.001785714,10,Infinity,Infinity,1.44E-04,1,1.44E-04,0.001785714,0
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,7,34704,2800,31904,112,436,30.423,23774,117705823,9.01E-05,3.60E-04,3.6,3.4,0,0.008571429,1.982857143,0.5,0.8,3.4,38.74444609,3.01E-09,12.39428571,0.001214286,10,Infinity,Infinity,9.80E-05,1,9.80E-05,0.001214286,0
SSDPmais-k10-foQg,pns-pessoa-Depressao-P,8,34704,2800,31904,112,436,86.254,64126,112131119,1.54E-04,6.15E-04,4.8,5.8,0,0.011428571,1.977142857,0.375,0.7,5.8,66.0983507,2.65E-14,12.39428571,0.002071429,10,Infinity,Infinity,1.67E-04,1,1.67E-04,0.002071429,0
